# 
# runname = 'GJ1214'; g = 1.0650e+03; mgas = 8.3027e-24; rho_int = 2.8000e+00; an = 1.0000e-07; mn0 = 1.1729e-20; f_stick = 1.0000e+00; T_star = 3.1100e+03; cs_com = 8.0000e-15; cs_mol = 2.0000e-15; Pref = 1.0000e+06; R_star = 1.5040e+10; Rp = 1.7516e+09; rp = 2.2290e+11; gibbsfile = '/home/helong/ARCiS/code/tables/gibbs_test.txt'; rootdir = '/home/helong/ARCiS/code'; 
# 2Na + 2HCl -> 2NaCl(s) + H2; 2K + 2HCl -> 2KCl(s) + H2; Zn + H2S -> ZnS(s) + H2; 2Na + H2S -> Na2S(s) + H2; 
#cols::logP T(K) rhop(gcm-3) ap(cm) Sn NaCl(s) KCl(s) ZnS(s) Na2S(s) Na HCl K Zn H2S nuclei
  6.8282e+00  5.4107e+02  2.0234e+00  1.4133e-05  6.3123e-63  8.3183e-11  1.3711e-05  3.5248e-05  2.0016e-04  4.3037e-15  1.5093e-17  2.7955e-05  1.0612e-17  7.6148e-03  1.2211e-10
  6.8489e+00  5.4174e+02  2.0234e+00  1.4296e-05  1.5256e-63  8.3471e-11  1.3758e-05  3.5367e-05  2.0084e-04  4.5486e-15  1.5555e-17  2.7955e-05  1.1505e-17  7.6148e-03  1.1838e-10
  6.8695e+00  5.4242e+02  2.0234e+00  1.4461e-05  3.6477e-64  8.3757e-11  1.3804e-05  3.5486e-05  2.0152e-04  4.8123e-15  1.6038e-17  2.7955e-05  1.2489e-17  7.6148e-03  1.1476e-10
  6.8902e+00  5.4312e+02  2.0234e+00  1.4628e-05  8.6290e-65  8.4043e-11  1.3850e-05  3.5605e-05  2.0219e-04  5.0964e-15  1.6546e-17  2.7955e-05  1.3576e-17  7.6148e-03  1.1125e-10
  6.9109e+00  5.4382e+02  2.0234e+00  1.4797e-05  2.0195e-65  8.4328e-11  1.3896e-05  3.5723e-05  2.0286e-04  5.4027e-15  1.7079e-17  2.7955e-05  1.4777e-17  7.6148e-03  1.0784e-10
  6.9316e+00  5.4454e+02  2.0234e+00  1.4968e-05  4.6760e-66  8.4612e-11  1.3942e-05  3.5841e-05  2.0353e-04  5.7331e-15  1.7638e-17  2.7955e-05  1.6107e-17  7.6148e-03  1.0453e-10
  6.9523e+00  5.4526e+02  2.0234e+00  1.5141e-05  1.0712e-66  8.4895e-11  1.3988e-05  3.5958e-05  2.0420e-04  6.0899e-15  1.8226e-17  2.7955e-05  1.7579e-17  7.6148e-03  1.0132e-10
  6.9729e+00  5.4600e+02  2.0234e+00  1.5316e-05  2.4277e-67  8.5178e-11  1.4033e-05  3.6075e-05  2.0486e-04  6.4756e-15  1.8843e-17  2.7955e-05  1.9212e-17  7.6148e-03  9.8212e-11
  6.9936e+00  5.4675e+02  2.0234e+00  1.5493e-05  5.4433e-68  8.5459e-11  1.4078e-05  3.6192e-05  2.0552e-04  6.8926e-15  1.9492e-17  2.7955e-05  2.1025e-17  7.6148e-03  9.5191e-11
  7.0143e+00  5.4751e+02  2.0234e+00  1.5672e-05  1.2075e-68  8.5740e-11  1.4123e-05  3.6308e-05  2.0618e-04  7.3440e-15  2.0174e-17  2.7955e-05  2.3041e-17  7.6148e-03  9.2261e-11
  7.0350e+00  5.4828e+02  2.0234e+00  1.5853e-05  2.6501e-69  8.6020e-11  1.4168e-05  3.6423e-05  2.0684e-04  7.8329e-15  2.0892e-17  2.7955e-05  2.5284e-17  7.6148e-03  8.9418e-11
  7.0557e+00  5.4906e+02  2.0234e+00  1.6036e-05  5.7541e-70  8.6300e-11  1.4213e-05  3.6538e-05  2.0749e-04  8.3629e-15  2.1647e-17  2.7955e-05  2.7784e-17  7.6148e-03  8.6660e-11
  7.0764e+00  5.4986e+02  2.0234e+00  1.6221e-05  1.2361e-70  8.6578e-11  1.4258e-05  3.6653e-05  2.0814e-04  8.9379e-15  2.2441e-17  2.7955e-05  3.0572e-17  7.6148e-03  8.3984e-11
  7.0970e+00  5.5066e+02  2.0234e+00  1.6409e-05  2.6270e-71  8.6856e-11  1.4302e-05  3.6767e-05  2.0879e-04  9.5622e-15  2.3277e-17  2.7955e-05  3.3686e-17  7.6148e-03  8.1389e-11
  7.1177e+00  5.5148e+02  2.0234e+00  1.6599e-05  5.5236e-72  8.7134e-11  1.4346e-05  3.6881e-05  2.0943e-04  1.0241e-14  2.4157e-17  2.7955e-05  3.7168e-17  7.6148e-03  7.8871e-11
  7.1384e+00  5.5231e+02  2.0234e+00  1.6791e-05  1.1490e-72  8.7411e-11  1.4390e-05  3.6994e-05  2.1008e-04  1.0978e-14  2.5085e-17  2.7955e-05  4.1066e-17  7.6148e-03  7.6429e-11
  7.1591e+00  5.5315e+02  2.0234e+00  1.6985e-05  2.3647e-73  8.7687e-11  1.4434e-05  3.7107e-05  2.1072e-04  1.1781e-14  2.6062e-17  2.7955e-05  4.5435e-17  7.6148e-03  7.4060e-11
  7.1798e+00  5.5401e+02  2.0234e+00  1.7182e-05  4.8149e-74  8.7962e-11  1.4478e-05  3.7219e-05  2.1136e-04  1.2656e-14  2.7092e-17  2.7955e-05  5.0337e-17  7.6148e-03  7.1761e-11
  7.2005e+00  5.5487e+02  2.0234e+00  1.7381e-05  9.6993e-75  8.8237e-11  1.4522e-05  3.7331e-05  2.1199e-04  1.3610e-14  2.8179e-17  2.7955e-05  5.5844e-17  7.6148e-03  6.9532e-11
  7.2211e+00  5.5575e+02  2.0234e+00  1.7583e-05  1.9330e-75  8.8512e-11  1.4565e-05  3.7443e-05  2.1263e-04  1.4650e-14  2.9325e-17  2.7955e-05  6.2037e-17  7.6148e-03  6.7370e-11
  7.2418e+00  5.5664e+02  2.0234e+00  1.7787e-05  3.8114e-76  8.8786e-11  1.4608e-05  3.7554e-05  2.1326e-04  1.5786e-14  3.0534e-17  2.7955e-05  6.9011e-17  7.6148e-03  6.5273e-11
  7.2625e+00  5.5754e+02  2.0234e+00  1.7993e-05  7.4348e-77  8.9060e-11  1.4651e-05  3.7664e-05  2.1389e-04  1.7027e-14  3.1810e-17  2.7955e-05  7.6873e-17  7.6148e-03  6.3239e-11
  7.2832e+00  5.5846e+02  2.0234e+00  1.8202e-05  1.4349e-77  8.9333e-11  1.4694e-05  3.7775e-05  2.1451e-04  1.8384e-14  3.3158e-17  2.7955e-05  8.5746e-17  7.6148e-03  6.1266e-11
  7.3039e+00  5.5938e+02  2.0234e+00  1.8413e-05  2.7397e-78  8.9606e-11  1.4737e-05  3.7885e-05  2.1514e-04  1.9870e-14  3.4581e-17  2.7955e-05  9.5772e-17  7.6148e-03  5.9353e-11
  7.3245e+00  5.6032e+02  2.0234e+00  1.8627e-05  5.1752e-79  8.9879e-11  1.4780e-05  3.7994e-05  2.1576e-04  2.1497e-14  3.6085e-17  2.7955e-05  1.0711e-16  7.6148e-03  5.7498e-11
  7.3452e+00  5.6128e+02  2.0234e+00  1.8844e-05  9.6718e-80  9.0152e-11  1.4822e-05  3.8103e-05  2.1638e-04  2.3281e-14  3.7675e-17  2.7955e-05  1.1996e-16  7.6148e-03  5.5698e-11
  7.3659e+00  5.6224e+02  2.0234e+00  1.9063e-05  1.7883e-80  9.0424e-11  1.4864e-05  3.8212e-05  2.1699e-04  2.5237e-14  3.9356e-17  2.7955e-05  1.3452e-16  7.6148e-03  5.3953e-11
  7.3866e+00  5.6322e+02  2.0234e+00  1.9284e-05  3.2712e-81  9.0696e-11  1.4906e-05  3.8320e-05  2.1761e-04  2.7386e-14  4.1133e-17  2.7955e-05  1.5105e-16  7.6148e-03  5.2260e-11
  7.4073e+00  5.6421e+02  2.0234e+00  1.9509e-05  5.9201e-82  9.0969e-11  1.4948e-05  3.8428e-05  2.1822e-04  2.9747e-14  4.3014e-17  2.7955e-05  1.6984e-16  7.6148e-03  5.0619e-11
  7.4280e+00  5.6522e+02  2.0234e+00  1.9736e-05  1.0600e-82  9.1241e-11  1.4990e-05  3.8536e-05  2.1883e-04  3.2342e-14  4.5005e-17  2.7955e-05  1.9121e-16  7.6148e-03  4.9027e-11
  7.4486e+00  5.6623e+02  2.0234e+00  1.9966e-05  1.8777e-83  9.1513e-11  1.5032e-05  3.8643e-05  2.1944e-04  3.5199e-14  4.7113e-17  2.7955e-05  2.1555e-16  7.6148e-03  4.7484e-11
  7.4693e+00  5.6726e+02  2.0234e+00  2.0199e-05  3.2906e-84  9.1785e-11  1.5073e-05  3.8749e-05  2.2005e-04  3.8345e-14  4.9345e-17  2.7955e-05  2.4330e-16  7.6148e-03  4.5988e-11
  7.4900e+00  5.6831e+02  2.0234e+00  2.0435e-05  5.7054e-85  9.2058e-11  1.5115e-05  3.8856e-05  2.2065e-04  4.1812e-14  5.1709e-17  2.7955e-05  2.7498e-16  7.6148e-03  4.4537e-11
  7.5107e+00  5.6936e+02  2.0234e+00  2.0673e-05  9.7869e-86  9.2331e-11  1.5156e-05  3.8962e-05  2.2125e-04  4.5636e-14  5.4215e-17  2.7955e-05  3.1117e-16  7.6148e-03  4.3130e-11
  7.5314e+00  5.7043e+02  2.0234e+00  2.0915e-05  1.6609e-86  9.2604e-11  1.5197e-05  3.9067e-05  2.2185e-04  4.9857e-14  5.6872e-17  2.7955e-05  3.5257e-16  7.6148e-03  4.1765e-11
  7.5521e+00  5.7152e+02  2.0234e+00  2.1159e-05  2.7887e-87  9.2878e-11  1.5238e-05  3.9173e-05  2.2245e-04  5.4519e-14  5.9689e-17  2.7955e-05  3.9998e-16  7.6148e-03  4.0443e-11
  7.5727e+00  5.7261e+02  2.0234e+00  2.1407e-05  4.6323e-88  9.3153e-11  1.5279e-05  3.9277e-05  2.2305e-04  5.9673e-14  6.2678e-17  2.7955e-05  4.5432e-16  7.6148e-03  3.9160e-11
  7.5934e+00  5.7372e+02  2.0234e+00  2.1658e-05  7.6128e-89  9.3428e-11  1.5319e-05  3.9382e-05  2.2364e-04  6.5373e-14  6.5849e-17  2.7955e-05  5.1668e-16  7.6148e-03  3.7917e-11
  7.6141e+00  5.7484e+02  2.0234e+00  2.1911e-05  1.2378e-89  9.3704e-11  1.5360e-05  3.9486e-05  2.2423e-04  7.1682e-14  6.9215e-17  2.7955e-05  5.8830e-16  7.6148e-03  3.6711e-11
  7.6348e+00  5.7598e+02  2.0234e+00  2.2168e-05  1.9910e-90  9.3981e-11  1.5400e-05  3.9590e-05  2.2482e-04  7.8671e-14  7.2789e-17  2.7955e-05  6.7065e-16  7.6148e-03  3.5543e-11
  7.6555e+00  5.7713e+02  2.0234e+00  2.2428e-05  3.1686e-91  9.4259e-11  1.5440e-05  3.9693e-05  2.2541e-04  8.6418e-14  7.6585e-17  2.7955e-05  7.6543e-16  7.6148e-03  3.4410e-11
  7.6761e+00  5.7829e+02  2.0234e+00  2.2692e-05  4.9888e-92  9.4538e-11  1.5481e-05  3.9796e-05  2.2599e-04  9.5010e-14  8.0617e-17  2.7955e-05  8.7462e-16  7.6148e-03  3.3311e-11
  7.6968e+00  5.7947e+02  2.0234e+00  2.2959e-05  7.7710e-93  9.4819e-11  1.5521e-05  3.9899e-05  2.2657e-04  1.0455e-13  8.4903e-17  2.7955e-05  1.0005e-15  7.6148e-03  3.2247e-11
  7.7175e+00  5.8066e+02  2.0234e+00  2.3229e-05  1.1976e-93  9.5101e-11  1.5560e-05  4.0001e-05  2.2716e-04  1.1514e-13  8.9459e-17  2.7955e-05  1.1459e-15  7.6148e-03  3.1215e-11
  7.7382e+00  5.8186e+02  2.0234e+00  2.3502e-05  1.8259e-94  9.5384e-11  1.5600e-05  4.0103e-05  2.2774e-04  1.2691e-13  9.4303e-17  2.7955e-05  1.3138e-15  7.6148e-03  3.0214e-11
  7.7589e+00  5.8308e+02  2.0234e+00  2.3779e-05  2.7543e-95  9.5670e-11  1.5640e-05  4.0205e-05  2.2831e-04  1.4000e-13  9.9456e-17  2.7955e-05  1.5079e-15  7.6148e-03  2.9245e-11
  7.7796e+00  5.8431e+02  2.0234e+00  2.4060e-05  4.1104e-96  9.5958e-11  1.5679e-05  4.0306e-05  2.2889e-04  1.5456e-13  1.0494e-16  2.7955e-05  1.7327e-15  7.6148e-03  2.8305e-11
  7.8002e+00  5.8555e+02  2.0234e+00  2.4344e-05  6.0687e-97  9.6248e-11  1.5718e-05  4.0407e-05  2.2946e-04  1.7078e-13  1.1077e-16  2.7955e-05  1.9930e-15  7.6148e-03  2.7394e-11
  7.8209e+00  5.8681e+02  2.0234e+00  2.4632e-05  8.8647e-98  9.6540e-11  1.5757e-05  4.0508e-05  2.3003e-04  1.8884e-13  1.1699e-16  2.7955e-05  2.2948e-15  7.6148e-03  2.6511e-11
  7.8416e+00  5.8808e+02  2.0234e+00  2.4923e-05  1.2811e-98  9.6836e-11  1.5797e-05  4.0608e-05  2.3060e-04  2.0897e-13  1.2360e-16  2.7955e-05  2.6450e-15  7.6148e-03  2.5655e-11
  7.8623e+00  5.8936e+02  2.0234e+00  2.5218e-05  1.8317e-99  9.7134e-11  1.5835e-05  4.0709e-05  2.3117e-04  2.3142e-13  1.3065e-16  2.7955e-05  3.0518e-15  7.6148e-03  2.4826e-11
  7.8830e+00  5.9066e+02  2.0234e+00  2.5517e-05 2.5909e-100  9.7436e-11  1.5874e-05  4.0808e-05  2.3174e-04  2.5648e-13  1.3815e-16  2.7955e-05  3.5245e-15  7.6148e-03  2.4022e-11
  7.9037e+00  5.9197e+02  2.0234e+00  2.5820e-05 3.6259e-101  9.7742e-11  1.5913e-05  4.0908e-05  2.3230e-04  2.8444e-13  1.4616e-16  2.7955e-05  4.0743e-15  7.6148e-03  2.3243e-11
  7.9243e+00  5.9329e+02  2.0234e+00  2.6127e-05 5.0202e-102  9.8051e-11  1.5951e-05  4.1007e-05  2.3287e-04  3.1568e-13  1.5469e-16  2.7955e-05  4.7143e-15  7.6148e-03  2.2489e-11
  7.9450e+00  5.9463e+02  2.0234e+00  2.6438e-05 6.8766e-103  9.8365e-11  1.5990e-05  4.1106e-05  2.3343e-04  3.5059e-13  1.6378e-16  2.7955e-05  5.4598e-15  7.6148e-03  2.1757e-11
  7.9657e+00  5.9598e+02  2.0234e+00  2.6752e-05 9.3192e-104  9.8683e-11  1.6028e-05  4.1204e-05  2.3399e-04  3.8962e-13  1.7348e-16  2.7955e-05  6.3288e-15  7.6148e-03  2.1048e-11
  7.9864e+00  5.9734e+02  2.0234e+00  2.7071e-05 1.2495e-104  9.9007e-11  1.6066e-05  4.1302e-05  2.3454e-04  4.3328e-13  1.8383e-16  2.7955e-05  7.3424e-15  7.6148e-03  2.0362e-11
  8.0071e+00  5.9872e+02  2.0234e+00  2.7394e-05 1.6574e-105  9.9337e-11  1.6105e-05  4.1400e-05  2.3510e-04  4.8213e-13  1.9488e-16  2.7955e-05  8.5255e-15  7.6148e-03  1.9696e-11
  8.0277e+00  6.0010e+02  2.0234e+00  2.7722e-05 2.1751e-106  9.9672e-11  1.6143e-05  4.1498e-05  2.3565e-04  5.3678e-13  2.0667e-16  2.7955e-05  9.9049e-15  7.6148e-03  1.9052e-11
  8.0484e+00  6.0151e+02  2.0234e+00  2.8053e-05 2.8241e-107  1.0001e-10  1.6180e-05  4.1595e-05  2.3621e-04  5.9752e-13  2.1924e-16  2.7955e-05  1.1497e-14  7.6148e-03  1.8427e-11
  8.0691e+00  6.0292e+02  2.0234e+00  2.8389e-05 3.6276e-108  1.0036e-10  1.6218e-05  4.1692e-05  2.3676e-04  6.6550e-13  2.3267e-16  2.7955e-05  1.3354e-14  7.6148e-03  1.7822e-11
  8.0898e+00  6.0435e+02  2.0234e+00  2.8730e-05 4.6102e-109  1.0072e-10  1.6256e-05  4.1789e-05  2.3731e-04  7.4163e-13  2.4702e-16  2.7955e-05  1.5522e-14  7.6148e-03  1.7236e-11
  8.1105e+00  6.0579e+02  2.0234e+00  2.9075e-05 5.7964e-110  1.0109e-10  1.6293e-05  4.1886e-05  2.3786e-04  8.2690e-13  2.6235e-16  2.7955e-05  1.8055e-14  7.6148e-03  1.6668e-11
  8.1312e+00  6.0724e+02  2.0234e+00  2.9424e-05 7.2103e-111  1.0146e-10  1.6331e-05  4.1982e-05  2.3840e-04  9.2245e-13  2.7874e-16  2.7955e-05  2.1015e-14  7.6148e-03  1.6118e-11
  8.1518e+00  6.0871e+02  2.0234e+00  2.9778e-05 8.8735e-112  1.0185e-10  1.6368e-05  4.2078e-05  2.3895e-04  1.0295e-12  2.9626e-16  2.7955e-05  2.4477e-14  7.6148e-03  1.5585e-11
  8.1725e+00  6.1018e+02  2.0234e+00  3.0137e-05 1.0804e-112  1.0224e-10  1.6405e-05  4.2173e-05  2.3949e-04  1.1496e-12  3.1500e-16  2.7955e-05  2.8526e-14  7.6148e-03  1.5069e-11
  8.1932e+00  6.1167e+02  2.0234e+00  3.0501e-05 1.3014e-113  1.0265e-10  1.6442e-05  4.2269e-05  2.4003e-04  1.2842e-12  3.3506e-16  2.7955e-05  3.3265e-14  7.6148e-03  1.4569e-11
  8.2139e+00  6.1318e+02  2.0234e+00  3.0870e-05 1.5510e-114  1.0307e-10  1.6479e-05  4.2364e-05  2.4057e-04  1.4352e-12  3.5652e-16  2.7955e-05  3.8813e-14  7.6148e-03  1.4085e-11
  8.2346e+00  6.1469e+02  2.0234e+00  3.1244e-05 1.8288e-115  1.0351e-10  1.6516e-05  4.2459e-05  2.4111e-04  1.6047e-12  3.7950e-16  2.7955e-05  4.5311e-14  7.6148e-03  1.3616e-11
  8.2553e+00  6.1622e+02  2.0234e+00  3.1622e-05 2.1333e-116  1.0396e-10  1.6553e-05  4.2554e-05  2.4165e-04  1.7948e-12  4.0411e-16  2.7955e-05  5.2923e-14  7.6148e-03  1.3162e-11
  8.2759e+00  6.1775e+02  2.0234e+00  3.2006e-05 2.4620e-117  1.0443e-10  1.6590e-05  4.2648e-05  2.4219e-04  2.0081e-12  4.3049e-16  2.7955e-05  6.1843e-14  7.6148e-03  1.2722e-11
  8.2966e+00  6.1930e+02  2.0234e+00  3.2395e-05 2.8111e-118  1.0491e-10  1.6626e-05  4.2742e-05  2.4272e-04  2.2476e-12  4.5875e-16  2.7955e-05  7.2300e-14  7.6148e-03  1.2296e-11
  8.3173e+00  6.2086e+02  2.0234e+00  3.2790e-05 3.1756e-119  1.0542e-10  1.6663e-05  4.2836e-05  2.4325e-04  2.5164e-12  4.8907e-16  2.7955e-05  8.4559e-14  7.6148e-03  1.1884e-11
  8.3380e+00  6.2244e+02  2.0234e+00  3.3190e-05 3.5491e-120  1.0594e-10  1.6699e-05  4.2930e-05  2.4378e-04  2.8181e-12  5.2159e-16  2.7955e-05  9.8935e-14  7.6148e-03  1.1484e-11
  8.3587e+00  6.2402e+02  2.0234e+00  3.3595e-05 3.9242e-121  1.0649e-10  1.6736e-05  4.3023e-05  2.4432e-04  3.1569e-12  5.5650e-16  2.7955e-05  1.1580e-13  7.6148e-03  1.1098e-11
  8.3793e+00  6.2561e+02  2.0234e+00  3.4006e-05 4.2929e-122  1.0706e-10  1.6772e-05  4.3116e-05  2.4484e-04  3.5373e-12  5.9398e-16  2.7955e-05  1.3558e-13  7.6148e-03  1.0724e-11
  8.4000e+00  6.2722e+02  2.0234e+00  3.4423e-05 4.6461e-123  1.0766e-10  1.6808e-05  4.3209e-05  2.4537e-04  3.9644e-12  6.3426e-16  2.7955e-05  1.5878e-13  7.6148e-03  1.0361e-11
  8.4207e+00  6.2883e+02  2.0234e+00  3.4845e-05 4.9749e-124  1.0829e-10  1.6844e-05  4.3302e-05  2.4590e-04  4.4439e-12  6.7757e-16  2.7955e-05  1.8600e-13  7.6148e-03  1.0010e-11
  8.4414e+00  6.3046e+02  2.0234e+00  3.5273e-05 5.2703e-125  1.0895e-10  1.6880e-05  4.3394e-05  2.4642e-04  4.9823e-12  7.2415e-16  2.7955e-05  2.1794e-13  7.6148e-03  9.6707e-12
  8.4621e+00  6.3209e+02  2.0234e+00  3.5707e-05 5.5237e-126  1.0964e-10  1.6916e-05  4.3487e-05  2.4695e-04  5.5868e-12  7.7430e-16  2.7955e-05  2.5542e-13  7.6148e-03  9.3420e-12
  8.4828e+00  6.3374e+02  2.0234e+00  3.6148e-05 5.7277e-127  1.1037e-10  1.6952e-05  4.3579e-05  2.4747e-04  6.2654e-12  8.2832e-16  2.7955e-05  2.9939e-13  7.6148e-03  9.0238e-12
  8.5034e+00  6.3540e+02  2.0234e+00  3.6594e-05 5.8760e-128  1.1115e-10  1.6988e-05  4.3670e-05  2.4799e-04  7.0271e-12  8.8656e-16  2.7955e-05  3.5097e-13  7.6148e-03  8.7159e-12
  8.5241e+00  6.3706e+02  2.0234e+00  3.7047e-05 5.9640e-129  1.1196e-10  1.7023e-05  4.3762e-05  2.4851e-04  7.8820e-12  9.4939e-16  2.7955e-05  4.1148e-13  7.6148e-03  8.4179e-12
  8.5448e+00  6.3874e+02  2.0234e+00  3.7506e-05 5.9889e-130  1.1282e-10  1.7059e-05  4.3853e-05  2.4903e-04  8.8413e-12  1.0172e-15  2.7955e-05  4.8246e-13  7.6148e-03  8.1294e-12
  8.5655e+00  6.4042e+02  2.0234e+00  3.7972e-05 5.9498e-131  1.1374e-10  1.7094e-05  4.3944e-05  2.4955e-04  9.9176e-12  1.0906e-15  2.7955e-05  5.6570e-13  7.6148e-03  7.8503e-12
  8.5862e+00  6.4211e+02  2.0234e+00  3.8444e-05 5.8481e-132  1.1471e-10  1.7130e-05  4.4035e-05  2.5006e-04  1.1125e-11  1.1699e-15  2.7955e-05  6.6331e-13  7.6148e-03  7.5802e-12
  8.6069e+00  6.4382e+02  2.0234e+00  3.8923e-05 5.6869e-133  1.1574e-10  1.7165e-05  4.4126e-05  2.5058e-04  1.2479e-11  1.2559e-15  2.7955e-05  7.7773e-13  7.6148e-03  7.3189e-12
  8.6275e+00  6.4553e+02  2.0234e+00  3.9409e-05 5.4714e-134  1.1684e-10  1.7200e-05  4.4217e-05  2.5109e-04  1.3997e-11  1.3491e-15  2.7955e-05  9.1183e-13  7.6148e-03  7.0660e-12
  8.6482e+00  6.4725e+02  2.0234e+00  3.9901e-05 5.2079e-135  1.1801e-10  1.7235e-05  4.4307e-05  2.5161e-04  1.5699e-11  1.4502e-15  2.7955e-05  1.0689e-12  7.6148e-03  6.8214e-12
  8.6689e+00  6.4897e+02  2.0234e+00  4.0401e-05 4.9044e-136  1.1925e-10  1.7270e-05  4.4397e-05  2.5212e-04  1.7606e-11  1.5602e-15  2.7955e-05  1.2530e-12  7.6148e-03  6.5847e-12
  8.6896e+00  6.5071e+02  2.0234e+00  4.0908e-05 4.5695e-137  1.2058e-10  1.7305e-05  4.4487e-05  2.5263e-04  1.9742e-11  1.6799e-15  2.7955e-05  1.4684e-12  7.6148e-03  6.3558e-12
  8.7103e+00  6.5245e+02  2.0234e+00  4.1422e-05 4.2121e-138  1.2201e-10  1.7340e-05  4.4577e-05  2.5314e-04  2.2134e-11  1.8103e-15  2.7955e-05  1.7206e-12  7.6148e-03  6.1343e-12
  8.7309e+00  6.5419e+02  2.0234e+00  4.1944e-05 3.8413e-139  1.2353e-10  1.7375e-05  4.4666e-05  2.5365e-04  2.4812e-11  1.9527e-15  2.7955e-05  2.0156e-12  7.6148e-03  5.9201e-12
  8.7516e+00  6.5595e+02  2.0234e+00  4.2473e-05 3.4660e-140  1.2516e-10  1.7410e-05  4.4756e-05  2.5415e-04  2.7808e-11  2.1083e-15  2.7955e-05  2.3606e-12  7.6148e-03  5.7129e-12
  8.7723e+00  6.5771e+02  2.0234e+00  4.3010e-05 3.0940e-141  1.2691e-10  1.7444e-05  4.4845e-05  2.5466e-04  3.1159e-11  2.2787e-15  2.7955e-05  2.7638e-12  7.6148e-03  5.5126e-12
  8.7930e+00  6.5948e+02  2.0234e+00  4.3555e-05 2.7325e-142  1.2878e-10  1.7479e-05  4.4934e-05  2.5517e-04  3.4904e-11  2.4656e-15  2.7955e-05  3.2348e-12  7.6148e-03  5.3188e-12
  8.8137e+00  6.6125e+02  2.0234e+00  4.4108e-05 2.3876e-143  1.3080e-10  1.7514e-05  4.5023e-05  2.5567e-04  3.9090e-11  2.6709e-15  2.7955e-05  3.7847e-12  7.6148e-03  5.1315e-12
  8.8344e+00  6.6303e+02  2.0234e+00  4.4669e-05 2.0641e-144  1.3296e-10  1.7548e-05  4.5111e-05  2.5617e-04  4.3764e-11  2.8969e-15  2.7955e-05  4.4263e-12  7.6148e-03  4.9503e-12
  8.8550e+00  6.6482e+02  2.0234e+00  4.5238e-05 1.7654e-145  1.3529e-10  1.7582e-05  4.5200e-05  2.5668e-04  4.8981e-11  3.1460e-15  2.7955e-05  5.1745e-12  7.6148e-03  4.7752e-12
  8.8757e+00  6.6661e+02  2.0234e+00  4.5815e-05 1.4939e-146  1.3780e-10  1.7617e-05  4.5288e-05  2.5718e-04  5.4801e-11  3.4211e-15  2.7955e-05  6.0463e-12  7.6148e-03  4.6058e-12
  8.8964e+00  6.6840e+02  2.0234e+00  4.6401e-05 1.2507e-147  1.4051e-10  1.7651e-05  4.5376e-05  2.5768e-04  6.1290e-11  3.7255e-15  2.7955e-05  7.0615e-12  7.6148e-03  4.4421e-12
  8.9171e+00  6.7020e+02  2.0234e+00  4.6996e-05 1.0359e-148  1.4342e-10  1.7685e-05  4.5464e-05  2.5818e-04  6.8520e-11  4.0630e-15  2.7955e-05  8.2429e-12  7.6148e-03  4.2839e-12
  8.9378e+00  6.7200e+02  2.0234e+00  4.7600e-05 8.4890e-150  1.4656e-10  1.7719e-05  4.5552e-05  2.5867e-04  7.6570e-11  4.4377e-15  2.7955e-05  9.6165e-12  7.6148e-03  4.1310e-12
  8.9585e+00  6.7381e+02  2.0234e+00  4.8212e-05 6.8826e-151  1.4996e-10  1.7753e-05  4.5639e-05  2.5917e-04  8.5529e-11  4.8545e-15  2.7955e-05  1.1212e-11  7.6148e-03  3.9832e-12
  8.9791e+00  6.7562e+02  2.0234e+00  4.8834e-05 5.5208e-152  1.5362e-10  1.7787e-05  4.5726e-05  2.5967e-04  9.5490e-11  5.3191e-15  2.7955e-05  1.3065e-11  7.6148e-03  3.8403e-12
  8.9998e+00  6.7743e+02  2.0234e+00  4.9465e-05 4.3814e-153  1.5758e-10  1.7821e-05  4.5814e-05  2.6016e-04  1.0656e-10  5.8378e-15  2.7955e-05  1.5214e-11  7.6148e-03  3.7023e-12
  9.0205e+00  6.7924e+02  2.0234e+00  5.0105e-05 3.4401e-154  1.6186e-10  1.7855e-05  4.5901e-05  2.6066e-04  1.1885e-10  6.4178e-15  2.7955e-05  1.7704e-11  7.6148e-03  3.5689e-12
  9.0412e+00  6.8106e+02  2.0234e+00  5.0755e-05 2.6724e-155  1.6649e-10  1.7889e-05  4.5988e-05  2.6115e-04  1.3249e-10  7.0675e-15  2.7955e-05  2.0586e-11  7.6148e-03  3.4400e-12
  9.0619e+00  6.8288e+02  2.0234e+00  5.1415e-05 2.0539e-156  1.7149e-10  1.7923e-05  4.6074e-05  2.6164e-04  1.4760e-10  7.7963e-15  2.7955e-05  2.3921e-11  7.6148e-03  3.3155e-12
  9.0825e+00  6.8470e+02  2.0234e+00  5.2085e-05 1.5618e-157  1.7691e-10  1.7956e-05  4.6161e-05  2.6213e-04  1.6435e-10  8.6151e-15  2.7955e-05  2.7773e-11  7.6148e-03  3.1952e-12
  9.1032e+00  6.8652e+02  2.0234e+00  5.2765e-05 1.1749e-158  1.8277e-10  1.7990e-05  4.6247e-05  2.6262e-04  1.8289e-10  9.5362e-15  2.7955e-05  3.2220e-11  7.6148e-03  3.0790e-12
  9.1239e+00  6.8834e+02  2.0234e+00  5.3455e-05 8.7452e-160  1.8911e-10  1.8023e-05  4.6333e-05  2.6311e-04  2.0338e-10  1.0574e-14  2.7955e-05  3.7348e-11  7.6148e-03  2.9668e-12
