# 
# runname = 'GJ1214best'; g = 1.0650e+03; mgas = 8.3027e-24; rho_int = 2.8000e+00; an = 5.0000e-08; mn0 = 1.4661e-21; f_stick = 1.0000e+00; T_star = 3.1100e+03; cs_com = 8.0000e-15; cs_mol = 2.0000e-15; Pref = 1.0000e+06; R_star = 1.5040e+10; Rp = 1.7516e+09; rp = 2.2290e+11; gibbsfile = '/home/helong/ARCiS/code/tables/gibbs_test.txt'; rootdir = '/home/helong/ARCiS/code'; 
# 2Na + 2HCl -> 2NaCl(s) + H2; 2K + 2HCl -> 2KCl(s) + H2; Zn + H2S -> ZnS(s) + H2; 2Na + H2S -> Na2S(s) + H2; 
#cols::logP T(K) rhop(gcm-3) ap(cm) Sn NaCl(s) KCl(s) ZnS(s) Na2S(s) Na HCl K Zn H2S nuclei
  8.8003e-01  5.0421e+02  1.9615e+00  2.3586e-04  2.0691e-82  1.9504e-08  1.3593e-08  6.7425e-09  1.0223e-07  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  1.9320e-18
  9.0099e-01  5.0421e+02  1.9615e+00  2.3586e-04  1.1082e-81  2.3237e-08  1.6195e-08  8.0332e-09  1.2180e-07  1.7131e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  2.3018e-18
  9.2194e-01  5.0421e+02  1.9615e+00  2.3586e-04  5.8705e-81  2.7593e-08  1.9230e-08  9.5390e-09  1.4463e-07  1.7130e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  2.7333e-18
  9.4289e-01  5.0422e+02  1.9615e+00  2.3586e-04  3.0759e-80  3.2658e-08  2.2761e-08  1.1290e-08  1.7118e-07  1.7130e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  3.2350e-18
  9.6384e-01  5.0422e+02  1.9615e+00  2.3586e-04  1.5941e-79  3.8529e-08  2.6852e-08  1.3319e-08  2.0195e-07  1.7130e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  3.8165e-18
  9.8480e-01  5.0422e+02  1.9615e+00  2.3586e-04  8.1711e-79  4.5311e-08  3.1579e-08  1.5664e-08  2.3750e-07  1.7130e-15  6.9873e-09  2.1480e-19  3.6776e-19  7.6026e-03  4.4884e-18
  1.0057e+00  5.0422e+02  1.9615e+00  2.3586e-04  4.1427e-78  5.3122e-08  3.7022e-08  1.8364e-08  2.7844e-07  1.7130e-15  6.9873e-09  2.1479e-19  3.6776e-19  7.6026e-03  5.2621e-18
  1.0267e+00  5.0423e+02  1.9615e+00  2.3586e-04  2.0774e-77  6.2089e-08  4.3272e-08  2.1464e-08  3.2544e-07  1.7129e-15  6.9873e-09  2.1479e-19  3.6776e-19  7.6026e-03  6.1504e-18
  1.0477e+00  5.0423e+02  1.9615e+00  2.3586e-04  1.0304e-76  7.2354e-08  5.0426e-08  2.5013e-08  3.7924e-07  1.7129e-15  6.9873e-09  2.1479e-19  3.6776e-19  7.6026e-03  7.1671e-18
  1.0686e+00  5.0423e+02  1.9615e+00  2.3586e-04  5.0546e-76  8.4067e-08  5.8589e-08  2.9062e-08  4.4064e-07  1.7128e-15  6.9873e-09  2.1479e-19  3.6776e-19  7.6026e-03  8.3274e-18
  1.0896e+00  5.0423e+02  1.9615e+00  2.3586e-04  2.4526e-75  9.7394e-08  6.7877e-08  3.3669e-08  5.1049e-07  1.7128e-15  6.9873e-09  2.1479e-19  3.6776e-19  7.6026e-03  9.6475e-18
  1.1105e+00  5.0424e+02  1.9615e+00  2.3586e-04  1.1771e-74  1.1251e-07  7.8414e-08  3.8896e-08  5.8974e-07  1.7127e-15  6.9873e-09  2.1479e-19  3.6776e-19  7.6026e-03  1.1145e-17
  1.1315e+00  5.0424e+02  1.9615e+00  2.3586e-04  5.5872e-74  1.2962e-07  9.0335e-08  4.4809e-08  6.7940e-07  1.7127e-15  6.9873e-09  2.1478e-19  3.6776e-19  7.6026e-03  1.2840e-17
  1.1524e+00  5.0424e+02  1.9615e+00  2.3586e-04  2.6232e-73  1.4892e-07  1.0378e-07  5.1480e-08  7.8055e-07  1.7126e-15  6.9873e-09  2.1478e-19  3.6776e-19  7.6026e-03  1.4751e-17
  1.1734e+00  5.0425e+02  1.9615e+00  2.3586e-04  1.2182e-72  1.7063e-07  1.1892e-07  5.8986e-08  8.9435e-07  1.7125e-15  6.9873e-09  2.1478e-19  3.6776e-19  7.6026e-03  1.6902e-17
  1.1943e+00  5.0425e+02  1.9615e+00  2.3586e-04  5.5951e-72  1.9499e-07  1.3589e-07  6.7407e-08  1.0220e-06  1.7124e-15  6.9873e-09  2.1477e-19  3.6776e-19  7.6026e-03  1.9315e-17
  1.2153e+00  5.0425e+02  1.9615e+00  2.3586e-04  2.5418e-71  2.2225e-07  1.5489e-07  7.6831e-08  1.1649e-06  1.7123e-15  6.9873e-09  2.1477e-19  3.6776e-19  7.6026e-03  2.2015e-17
  1.2362e+00  5.0426e+02  1.9615e+00  2.3586e-04  1.1421e-70  2.5268e-07  1.7610e-07  8.7351e-08  1.3244e-06  1.7122e-15  6.9873e-09  2.1476e-19  3.6775e-19  7.6026e-03  2.5029e-17
  1.2572e+00  5.0426e+02  1.9615e+00  2.3586e-04  5.0759e-70  2.8655e-07  1.9971e-07  9.9062e-08  1.5020e-06  1.7120e-15  6.9873e-09  2.1476e-19  3.6775e-19  7.6026e-03  2.8385e-17
  1.2781e+00  5.0426e+02  1.9615e+00  2.3586e-04  2.2313e-69  3.2418e-07  2.2593e-07  1.1207e-07  1.6992e-06  1.7119e-15  6.9873e-09  2.1475e-19  3.6775e-19  7.6026e-03  3.2112e-17
  1.2991e+00  5.0427e+02  1.9615e+00  2.3586e-04  9.7012e-69  3.6586e-07  2.5498e-07  1.2648e-07  1.9177e-06  1.7117e-15  6.9873e-09  2.1474e-19  3.6775e-19  7.6026e-03  3.6241e-17
  1.3200e+00  5.0427e+02  1.9615e+00  2.3586e-04  4.1718e-68  4.1192e-07  2.8708e-07  1.4240e-07  2.1591e-06  1.7115e-15  6.9873e-09  2.1474e-19  3.6774e-19  7.6026e-03  4.0804e-17
  1.3410e+00  5.0427e+02  1.9615e+00  2.3586e-04  1.7745e-67  4.6272e-07  3.2248e-07  1.5996e-07  2.4253e-06  1.7113e-15  6.9873e-09  2.1473e-19  3.6774e-19  7.6026e-03  4.5835e-17
  1.3619e+00  5.0428e+02  1.9615e+00  2.3586e-04  7.4651e-67  5.1859e-07  3.6142e-07  1.7928e-07  2.7182e-06  1.7110e-15  6.9873e-09  2.1472e-19  3.6774e-19  7.6026e-03  5.1370e-17
  1.3829e+00  5.0428e+02  1.9615e+00  2.3586e-04  3.1063e-66  5.7991e-07  4.0416e-07  2.0047e-07  3.0396e-06  1.7107e-15  6.9873e-09  2.1470e-19  3.6773e-19  7.6026e-03  5.7444e-17
  1.4038e+00  5.0428e+02  1.9615e+00  2.3586e-04  1.2784e-65  6.4706e-07  4.5095e-07  2.2369e-07  3.3916e-06  1.7104e-15  6.9873e-09  2.1469e-19  3.6773e-19  7.6026e-03  6.4095e-17
  1.4248e+00  5.0429e+02  1.9615e+00  2.3586e-04  5.2042e-65  7.2043e-07  5.0209e-07  2.4905e-07  3.7762e-06  1.7101e-15  6.9873e-09  2.1467e-19  3.6772e-19  7.6026e-03  7.1364e-17
  1.4458e+00  5.0429e+02  1.9615e+00  2.3586e-04  2.0953e-64  8.0043e-07  5.5784e-07  2.7671e-07  4.1955e-06  1.7097e-15  6.9873e-09  2.1466e-19  3.6772e-19  7.6026e-03  7.9288e-17
  1.4667e+00  5.0430e+02  1.9615e+00  2.3586e-04  8.3444e-64  8.8747e-07  6.1850e-07  3.0680e-07  4.6517e-06  1.7093e-15  6.9873e-09  2.1464e-19  3.6771e-19  7.6026e-03  8.7910e-17
  1.4877e+00  5.0430e+02  1.9615e+00  2.3586e-04  3.2867e-63  9.8197e-07  6.8437e-07  3.3947e-07  5.1471e-06  1.7088e-15  6.9873e-09  2.1462e-19  3.6771e-19  7.6026e-03  9.7272e-17
