logP MgSiO3(s) Mg2SiO4(s) SiO2(s) MgO(s) FeO(s) FeS(s) Fe2O3(s) Fe(s) TiO2(s) Al2O3(s) Mg SiO H2O Fe H2S TiO Al nuclei
7.816601886014132 8.839483986911393e-05 7.590444836187155e-05 5.676197746755225e-05 1.2095087526082738e-05 3.6039885457409684e-12 5.858121205023444e-08 1.8009319420135887e-29 9.400781954872023e-06 6.189179993165963e-09 6.923876229951156e-08 6.670219335714441e-05 0.0003217833109817559 1.828345335228674e-06 1.3277638189842226e-08 0.0007993056734390426 8.332055894853152e-16 1.2789716772856661e-12 4.266233224935965e-11
7.836957620092294 9.018316048007819e-05 7.756833994367724e-05 5.7763851458434665e-05 1.2437589071263917e-05 3.882824262001129e-12 5.9290804411534956e-08 2.165889766683672e-29 9.608290851379148e-06 6.32591054763797e-09 7.076835514010861e-08 6.670094151435729e-05 0.00032204464137574755 1.9343143030292643e-06 1.3821487413228438e-08 0.000799305899298121 8.609949072033042e-16 1.2902078646311476e-12 4.052435537234544e-11
7.857313354170456 9.201204148805661e-05 7.927396153147049e-05 5.8784528783405034e-05 1.279164114175362e-05 4.1870174848067515e-12 6.000974940877463e-08 2.611497906696284e-29 9.821589507450399e-06 6.4664711641323264e-09 7.234079432995943e-08 6.670246925253451e-05 0.00032232000475827696 2.0481087201077945e-06 1.4398100070912966e-08 0.0007993061305315644 8.9012085290972e-16 1.3016353784474629e-12 3.847756482370542e-11
7.877669088248618 9.388251268143426e-05 8.102254464223977e-05 5.9824365241688885e-05 1.3157698782185281e-05 4.519126396013608e-12 6.073846109497054e-08 3.1568562039860796e-29 1.0040906409333126e-05 6.611014094626343e-09 7.395778307268906e-08 6.670711357615267e-05 0.0003226103547409405 2.170371453195914e-06 1.5009751263828783e-08 0.0007993063672438582 9.20663186918916e-16 1.3132684050057974e-12 3.651877963942344e-11
7.898024822326779 9.579560461053689e-05 8.281531319510346e-05 6.088377346043646e-05 1.3536239799560121e-05 4.881985582035216e-12 6.147735587555861e-08 3.825852500564467e-29 1.026648181855212e-05 6.759699497671827e-09 7.562111301892458e-08 6.671525979778694e-05 0.00032291669351691905 2.301801474334278e-06 1.565889236655235e-08 0.0007993066095508604 9.527075789745549e-16 1.3251225562196556e-12 3.4644907526642365e-11
7.918380556404941 9.775226168715447e-05 8.465321885210382e-05 6.196366513990357e-05 1.3927766176719785e-05 5.278728087289176e-12 6.222673586538135e-08 4.6484012879562525e-29 1.0498568590117157e-05 6.912695925156872e-09 7.733266970982796e-08 6.672745493848272e-05 0.00032323987345040447 2.4431577431869273e-06 1.6348139319601714e-08 0.0007993068576253383 9.863459540074093e-16 1.3372157932031573e-12 3.285294275751381e-11
7.938736290483103 9.97527616211249e-05 8.653506947555255e-05 6.30691303250732e-05 1.4332442264944278e-05 5.71270050310489e-12 6.298617946450605e-08 5.661753253872188e-29 1.0737433689847958e-05 7.070180861199821e-09 7.909443858251435e-08 6.674540624102025e-05 0.00032357875220785203 2.5952533729924903e-06 1.7079954526483122e-08 0.0007993071119319594 1.0216703467823386e-15 1.3495805620909116e-12 3.113996423403847e-11
7.959092024561264 0.00010179244093342313 8.844296832222812e-05 6.424174461217267e-05 1.4739461265417945e-05 6.192876487096336e-12 6.375758258994566e-08 6.921338519770754e-29 1.0983367609826944e-05 7.232341469478883e-09 8.09085125359899e-08 6.678435852406707e-05 0.00032391301319231177 2.7612106411086674e-06 1.784642714558163e-08 0.0007993073720469715 1.058580126324824e-15 1.3626825753715532e-12 2.9503134563522526e-11
7.979447758639426 0.00010386668908597314 9.036018040470681e-05 6.55208392918653e-05 1.5136848924326862e-05 6.730957158908337e-12 6.454457587244106e-08 8.503645197981891e-29 1.1236678181318488e-05 7.399375956544958e-09 8.277710791287195e-08 6.685958479809458e-05 0.0003242242195925042 2.944941971389334e-06 1.8638143785990833e-08 0.0007993076369069334 1.0969680685131237e-15 1.3770254458208612e-12 2.793970206862723e-11
7.9998034927175885 0.00010598577792721495 9.23203155036244e-05 6.683607725050318e-05 1.5546343641913804e-05 7.322119298283585e-12 6.534288065807866e-08 1.0472819609031904e-28 1.1497662709175482e-05 7.571493804438629e-09 8.470256968431497e-08 6.694501902397683e-05 0.00032455259187310964 3.1433516617184946e-06 1.947860095433927e-08 0.0007993079085497174 1.1373453649099857e-15 1.3917865388087616e-12 2.644699661895078e-11
8.02015922679575 0.00010815191611137943 9.43289451701753e-05 6.817969433276176e-05 1.59690691167785e-05 7.972375012350529e-12 6.615447773558204e-08 1.2930015027763907e-28 1.1766648046415181e-05 7.748914291752658e-09 8.668735087830673e-08 6.703916885964463e-05 0.00032490405130333484 3.357742791816469e-06 2.0372072446231715e-08 0.0007993081865627029 1.1798589948144922e-15 1.4069719918454962e-12 2.5022417824531978e-11
8.040514960873912 0.000110366143999629 9.638796048579857e-05 6.955106833125202e-05 1.6405495190815415e-05 8.688167815945591e-12 6.698027572792762e-08 1.6003117906618265e-28 1.2043979576959902e-05 7.931868327131439e-09 8.873403457498608e-08 6.714259909014441e-05 0.00032528097051702607 3.589509572239138e-06 2.13225157396403e-08 0.0007993084709758795 1.2246553549056397e-15 1.4226151042393916e-12 2.3663438247403317e-11
8.060870694952074 0.00011262931222589224 9.849879043418489e-05 7.095031633149308e-05 1.6856116036641863e-05 9.47665764184862e-12 6.782101802823749e-08 1.9854974942898908e-28 1.2330021689534404e-05 8.120599533261804e-09 9.08453460742406e-08 6.725614786877798e-05 0.00032568551901970626 3.840168141658521e-06 2.233416847790541e-08 0.0007993087619037086 1.2718933708042721e-15 1.438754024580501e-12 2.2367602988816342e-11
8.081226429030234 0.00011494220904594645 0.00010066282317921803 7.237757680749031e-05 1.7321447840941454e-05 1.0345823311059063e-11 6.867745850847301e-08 2.469338842402483e-28 1.2625158856219673e-05 8.315365089899472e-09 9.302416232811779e-08 6.738075218380441e-05 0.0003261200137960468 4.111369097198478e-06 2.3411623630976366e-08 0.0007993090594765389 1.321746187076164e-15 1.4554307590549063e-12 2.1132528111525978e-11
8.101582163108397 0.00011730556560261742 0.00010288145327242519 7.383292417021474e-05 1.780202475481011e-05 1.1304560418523215e-11 6.95503896297937e-08 3.0783978384350186e-28 1.2929796876393911e-05 8.516436603138626e-09 9.52735216643506e-08 6.75174357980676e-05 0.00032658696916271196 4.404908843483442e-06 2.455986992848673e-08 0.0007993093638305537 1.374402765418336e-15 1.4726914929175034e-12 1.9955898992348087e-11
8.121937897186559 0.00011972004688562299 0.00010515608354062804 7.531635105160845e-05 1.8298398428251766e-05 1.2362788598173826e-11 7.044064829197641e-08 3.846681712006764e-28 1.3244364219993674e-05 8.724101031726986e-09 9.759663414782165e-08 6.766731445758656e-05 0.00032708911645016746 4.722741550711989e-06 2.5784331394464823e-08 0.0007993096751066019 1.4300696608656692e-15 1.490587010892084e-12 1.8835468706680677e-11
8.142293631264721 0.0001221862405476849 0.00010748812138409106 7.68277569219916e-05 1.8811138054614503e-05 1.353157074354366e-11 7.134911863415695e-08 4.817797179642493e-28 1.3569313463998986e-05 8.938661677542886e-09 9.999689265967287e-08 6.783160330111104e-05 0.0003276294214033724 5.06699183026812e-06 2.7090910494941794e-08 0.0007993099934503037 1.4889730208060518e-15 1.509173162533106e-12 1.7769056453509524e-11
8.162649365342883 0.00012470464467490689 0.00010987897393604507 7.836693666419151e-05 1.934083041592349e-05 1.482324563898969e-11 7.227673452851449e-08 6.047743013928939e-28 1.39051228266054e-05 9.160439245218574e-09 1.0247788474980994e-07 6.801162493298928e-05 0.0003282111021151298 5.439968125720473e-06 2.8486035951098263e-08 0.0007993103190123448 1.5513608405510121e-15 1.528511374259785e-12 1.675454602064219e-11
8.183005099421045 0.00012727565457418662 0.0001123300425220995 7.993356850499854e-05 1.9888079861260068e-05 1.6251575397797186e-11 7.322448214505199e-08 7.608533070882316e-28 1.4252297805566772e-05 9.3897729760015e-09 1.0504340531974789e-07 6.820881801172007e-05 0.00032883764771056315 5.844176797861188e-06 2.997671585978334e-08 0.0007993106519488156 1.6175055109971994e-15 1.5486692123916794e-12 1.5789884289152424e-11
8.203360833499206 0.00012989954858056018 0.00011484271641958918 8.152720129740353e-05 2.045350820211963e-05 1.78319091886623e-11 7.419340264278821e-08 9.592900176141482e-28 1.461137292789629e-05 9.627021861312105e-09 1.0769747019684574e-07 6.842474634076916e-05 0.0003295128377179611 6.2823368672276985e-06 3.157059677089384e-08 0.0007993109924215758 1.6877066985061069e-15 1.5697210020133108e-12 1.4873079776012835e-11
8.223716567577368 0.0001325764729029962 0.00011741836586848307 8.314724122507665e-05 2.1037754513084524e-05 1.958136484057927e-11 7.518459500081663e-08 1.2120407157274038e-27 1.498291361865696e-05 9.87256594188188e-09 1.1044433066573334e-07 6.866110845585458e-05 0.0003302407620061914 6.757395360751774e-06 3.32760294431489e-08 0.0007993113405986451 1.7622946027271007e-15 1.5917485069455936e-12 1.4002201213954296e-11
8.24407230165553 0.00013530642554798636 0.00012005833427850155 8.479293803327109e-05 2.1641474825478773e-05 2.1519030030818862e-11 7.619921899791226e-08 1.5345390095664001e-27 1.536751819713137e-05 1.0126807698822479e-08 1.132884890279565e-07 6.891974769768439e-05 0.00033102584113264805 7.2725431904403525e-06 3.510214208934999e-08 0.0007993116966546185 1.8416336445267423e-15 1.6148416765927179e-12 1.3175376167650769e-11
8.264428035733692 0.0001380892393833229 0.0001227639295744266 8.646337092207234e-05 2.226534170033988e-05 2.3666184879178e-11 7.723849834931779e-08 1.946728736343515e-27 1.5765820009262277e-05 1.0390173543488307e-08 1.1623471526658723e-07 6.920266275214932e-05 0.0003318728469083915 7.831231471496355e-06 3.705892202432782e-08 0.0007993120607711114 1.9261266435601823e-15 1.639099465983279e-12 1.239078968538084e-11
8.284783769811854 0.00014092456442984757 0.00012553641461919974 8.815743427217598e-05 2.2910043665440474e-05 2.6046547894155055e-11 7.830372400994382e-08 2.474407498688929e-27 1.617848970590842e-05 1.0663115413556181e-08 1.1928806489882234e-07 6.951201863240077e-05 0.00033278692294755796 8.43718816541478e-06 3.915730674421143e-08 0.0007993124331372337 2.016219553472634e-15 1.6646307359461832e-12 1.1646682985360252e-11
8.305139503890015 0.0001438118494963403 0.00012837699665170383 8.98738234097942e-05 2.3576284499201984e-05 2.868654734422509e-11 7.939625765395332e-08 3.1509745637736598e-27 1.6606237677170036e-05 1.0946112483362096e-08 1.224538981064862e-07 6.985015806940447e-05 0.0003337736049270673 9.094434910918051e-06 4.1409285596165577e-08 0.0007993128139500956 2.112406832422918e-15 1.6915552410733041e-12 1.0941352175971505e-11
8.325495237968177 0.00014675032330134207 0.00013128681567296137 9.161102065479107e-05 2.426478234210372e-05 3.1615620261849595e-11 8.051753534154906e-08 4.019704961545997e-27 1.7049816653810977e-05 1.1239672997213234e-08 1.257379002419364e-07 7.021961326974748e-05 0.00033483884024153223 9.807303882909741e-06 4.382801334548016e-08 0.0007993132034153475 2.2152375377860557e-15 1.7200047139420444e-12 1.0273147009135274e-11
8.345850972046339 0.0001497389752545521 0.00013426693171056836 9.336728193334846e-05 2.497626861353106e-05 3.486654143228676e-11 8.166907138471665e-08 5.1367080168871616e-27 1.7510024487645076e-05 1.1544336235139478e-08 1.291461038152145e-07 7.062311799209379e-05 0.0003359890066988246 1.0580454497952905e-05 4.642793711445342e-08 0.0007993136017477549 2.325322246766031e-15 1.7501240550270835e-12 9.64046966607234e-12
8.366206706124501 0.0001527765360981871 0.000137318310886297 9.514062427145192e-05 2.571148670885004e-05 3.847578487801387e-11 8.285246242470838e-08 6.574775625176169e-27 1.79877071236688e-05 1.1860674621370383e-08 1.3268491207747201e-07 7.106361988718369e-05 0.0003372309298662331 1.1418889765371173e-05 4.922493835791505e-08 0.0007993140091718129 2.4433409195300103e-15 1.782072638853011e-12 9.041773574692188e-12
8.386562440202662 0.00015586145863359885 0.00014044181020569062 9.692881451608711e-05 2.6471190447756633e-05 4.248392052863285e-11 8.406939173517235e-08 8.428386378893383e-27 1.8483761777714814e-05 1.2189295986727703e-08 1.3636112432581169e-07 7.154429304120291e-05 0.0003385718986481255 1.2327972067397668e-05 5.223649175716833e-08 0.0007993144259224014 2.5700518387261148e-15 1.8160257482636225e-12 8.475562257813624e-12
8.406918174280824 0.0001589918987787351 0.00014363816098076168 9.872935965457829e-05 2.725614224054391e-05 4.6936048973297785e-11 8.532163376605438e-08 1.0820210063988474e-26 1.8999140334476054e-05 1.2530845997118042e-08 1.401819630658038e-07 7.206855065929316e-05 0.000340019678656458 1.3313438141499567e-05 5.548184316193706e-08 0.0007993148522454829 2.7063017792968996e-15 1.852176150253246e-12 7.940388211372719e-12
8.427273908358986 0.00016216569721528372 0.00014690795078749853 0.00010053949911615273 2.8067110933768455e-05 5.1882277437847373e-11 8.661105894464733e-08 1.3909558027496716e-26 1.953485298190953e-05 1.2886010761402191e-08 1.4415510318014664e-07 7.264005782555327e-05 0.00034158252292850865 1.4381413034839275e-05 5.898220899388499e-08 0.0007993152883988495 2.8530375858821097e-15 1.8907358286681786e-12 7.434851811702809e-12
8.447629642437148 0.0001653803618886075 0.00015025160384829077 0.00010235619944056246 2.890486929082187e-05 5.737824042373504e-11 8.793963875151205e-08 1.7903354788360924e-26 2.0091972099273796e-05 1.3255519633114581e-08 1.4828870326532271e-07 7.326274427867664e-05 0.00034326917955495635 1.5538422806509136e-05 6.276099985168334e-08 0.0007993157346529178 3.011319362442912e-15 1.931937891299278e-12 6.957600250880356e-12
8.46798537651531 0.00016863305161635508 0.00015366935971565618 0.00010417615168351426 2.9770191056047798e-05 6.348566880435047e-11 8.930945109030391e-08 2.30703730621024e-26 2.0671636417382107e-05 1.3640148221815103e-08 1.5259143931273462e-07 7.394081714889999e-05 0.000345088895808864 1.679140576929596e-05 6.684407143406332e-08 0.0007993161912915799 3.1823355108088995e-15 1.9760386715097516e-12 6.507326499019139e-12
8.488341110593472 0.00017192056104102808 0.00015716125011759282 0.00010599577189521945 3.0663847543266005e-05 7.027301161178236e-11 9.072268597184576e-08 2.9759688330488254e-26 2.12750554710598e-05 1.4040721631282735e-08 1.5707254092676127e-07 7.467877361257373e-05 0.0003470514184145934 1.8147722090538172e-05 7.126000633288018e-08 0.0007993166586131119 3.3674198925636767e-15 2.023320047643206e-12 6.082768292265382e-12
8.508696844671633 0.00017523930712632683 0.00016072707380652667 0.00010781120495457484 3.158660368087566e-05 7.781611527990711e-11 9.218165153401421e-08 3.84245832368384e-26 2.1903514365271327e-05 1.4458117943312513e-08 1.6174183028952596e-07 7.548141343554965e-05 0.0003491669896667377 1.9615161611870392e-05 7.604043075378785e-08 0.0007993171369311448 3.5680714331597375e-15 2.0740920071099458e-12 5.682707145100113e-12
8.529052578749795 0.0001785853173456992 0.0001643663692335628 0.00010961833196649293 3.2539213436118695e-05 8.619896575468636e-11 9.36887804200887e-08 4.9653483018495926e-26 2.2558378877918578e-05 1.4893271967560438e-08 1.666097641009831e-07 7.635385139560342e-05 0.00035144633920305464 2.120194980032981e-05 8.122037081067004e-08 0.000799317626575705 3.785976539720627e-15 2.1286954863272064e-12 5.305967385396069e-12
8.549408312827957 0.00018195421964452502 0.00016807838484776973 0.00011141278133395352 3.3522414530714484e-05 9.551449965582345e-11 9.524663653911683e-08 6.420995205229919e-26 2.324110092389281e-05 1.534717927970196e-08 1.7168747874328672e-07 7.730152959678377e-05 0.0003539006713509021 2.2916751807561466e-05 8.683865372693995e-08 0.0007993181278943272 4.02303476624992e-15 2.1875055226787996e-12 4.951415210509474e-12
8.56976404690612 0.0001853412341757593 0.00017186204679738 0.00011318994350139198 3.4536922349007144e-05 1.0586549158984348e-10 9.685792223247746e-08 8.30843553832507e-26 2.395322440657153e-05 1.5820900572136766e-08 1.7698683894039121e-07 7.833022971405778e-05 0.000356541648100765 2.4768674687822166e-05 9.293836008060533e-08 0.000799318641253249 4.2813882338522266e-15 2.250934760442835e-12 4.617957762517915e-12
8.590119780984281 0.0001887411667151841 0.00017571592378681184 0.00011494498923564194 3.55834229281894e-05 1.173655257847928e-10 9.852548587120038e-08 1.0756052233571303e-25 2.4696391484570397e-05 1.6315566343596734e-08 1.825204902075783e-07 7.94460852336549e-05 0.0003593813679081967 2.6767267906193167e-05 9.956733417240492e-08 0.0007993191670386922 4.5634554013889634e-15 2.319437359310192e-12 4.304542220551057e-12
8.610475515062442 0.00019214840356036896 0.00017963818882132582 0.00011667289117014875 3.6662564908307736e-05 1.3014006144875508e-10 1.0025232990858199e-07 1.393016861408827e-25 2.5472349283172304e-05 1.683238195631135e-08 1.8830191541127915e-07 8.065559378149532e-05 0.0003624323406801098 2.8922522351900878e-05 1.0677876070331236e-07 0.0007993197056582408 4.8719698865312115e-15 2.393513361782137e-12 4.01015490800858e-12
8.630831249140604 0.00019555690761192818 0.00018362657755115249 0.00011836844819432786 3.777495030782191e-05 1.443276026514392e-10 1.0204161941232249e-07 1.8046117059199112e-25 2.628295708144818e-05 1.737263309187861e-08 1.9434549578743407e-07 8.196562965713296e-05 0.0003657074594545834 3.124486815311193e-05 1.1463181725020105e-07 0.0007993202575423244 5.210025161793411e-15 2.4737135845110366e-12 3.73382041232716e-12
8.651186983218766 0.0001989602152324762 0.00018767834291035938 0.00012002631213086939 3.892112397879507e-05 1.600809850882988e-10 1.0389669109979475e-07 2.3382482480643665e-25 2.7130194007651374e-05 1.793769163971518e-08 2.0066657679709184e-07 8.33834567116663e-05 0.00036921996942578287 3.374517166360427e-05 1.2319241356326203e-07 0.0007993208231458173 5.5811260989066506e-15 2.560645108675116e-12 3.4746007148532337e-12
8.671542717296926 0.0002023514333841682 0.0001917902057339102 0.00012164101601808793 4.010156158460408e-05 1.7756879380358103e-10 1.0582106289917519e-07 3.0299416382527533e-25 2.8016167277019606e-05 1.8529022054968902e-08 2.072815392315805e-07 8.491674172301683e-05 0.00037298343508754907 3.643473205281717e-05 1.3253403052012385e-07 0.000799321402949766 5.989248512771862e-15 2.654977455925181e-12 3.2315943283074765e-12
8.691898451375089 0.00020572323646652434 0.0001959583010306209 0.00012320700321068732 4.131665593269274e-05 1.9697692781255923e-10 1.0781844405887492e-07 3.926216766258014e-25 2.8943121007683566e-05 1.9148188226143908e-08 2.1420787601721262e-07 8.657356842888315e-05 0.00037701170636136107 3.932527797366247e-05 1.427386737131934e-07 0.0007993219974632578 6.438908069260621e-15 2.757449549524636e-12 3.0039354392961843e-12
8.71225418545325 0.00020906786221614541 0.00020017811959340876 0.00012471865643857362 4.256670148559253e-05 2.1851032958421653e-10 1.0989274584345989e-07 5.087129699367284e-25 2.9913445651995717e-05 1.979686089652196e-08 2.2146427521232003e-07 8.836245237486046e-05 0.0003813188846289823 4.2428964802701816e-05 1.5389795919905235e-07 0.0007993226072254409 6.935240176297825e-15 2.868877575294487e-12 2.7907930533380593e-12
8.732609919531413 0.00021237710589873954 0.0002044444447277945 0.00012617032593108664 4.385187686334613e-05 2.423949002522839e-10 1.1204809332747149e-07 6.590145314797579e-25 3.092968808157738e-05 2.0476825687911736e-08 2.2907070973912696e-07 9.02923567165958e-05 0.0003859192896127373 4.5758372942593025e-05 1.661143524822789e-07 0.000799323232807523 7.484092764717038e-15 2.9901638739796324e-12 2.591370139934165e-12
8.752965653609575 0.00021564230692102976 0.00020875128854405458 0.0001275563557775201 4.517222509223391e-05 2.6887964998119043e-10 1.142888525668025e-07 8.535113461830107e-25 3.199456234034921e-05 2.118999178052942e-08 2.3704853445190737e-07 9.237270875403525e-05 0.00039082742875066155 4.932650769420971e-05 1.7950260278157337e-07 0.000799323874809269 8.092133333368385e-15 3.1223069943449346e-12 2.4049027753131274e-12
8.773321387687737 0.00021885405110367158 0.00021309210594656607 0.0001288710852143199 4.652765070290702e-05 2.9824003372792986e-10 1.166200554641682e-07 1.1050720683188008e-24 3.311096022826351e-05 2.1938401309063707e-08 2.4542059121688984e-07 9.461337653526141e-05 0.00039605802031870816 5.3146791168125604e-05 1.9419203738619136e-07 0.0007993245337025181 8.766931565700404e-15 3.2664105525086695e-12 2.2306592806003234e-12
8.7936771217659 0.00022199386296520556 0.00021749033828681588 0.00013010713861324295 4.7927985085833574e-05 3.307721322003211e-10 1.1904977246251242e-07 1.4298119994348734e-24 3.4281930188515534e-05 2.2724239544652434e-08 2.5421132363683667e-07 9.701012648905035e-05 0.0004016212592087064 5.7220218783225306e-05 2.1036032150922177e-07 0.0007993252089283569 9.515065514605015e-15 3.4232248399652414e-12 2.0679393532655017e-12
8.81403285584406 0.00022498246928052395 0.0002223342459809169 0.00013124506535514276 4.951400656774871e-05 3.665503638279366e-10 1.2156972723303593e-07 1.8392773355507713e-24 3.551041076672664e-05 2.35498588996804e-08 2.63447056037167e-07 9.937021838946177e-05 0.0004074482179608802 6.137403778602438e-05 2.285461945136416e-07 0.000799325906461079 1.0321708329423327e-14 3.587469093017057e-12 1.9160749224184892e-12
8.834388589922222 0.00022790742463523137 0.0002272341738330257 0.0001323104154472974 5.1150317309335806e-05 4.061899675329302e-10 1.2419977615256251e-07 2.365244099419701e-24 3.680055619669774e-05 2.441797769973255e-08 2.731581834218444e-07 0.00010190209054834519 0.00041361295969966517 6.579487535469854e-05 2.4858108682266666e-07 0.0007993266217683519 1.1217507649189347e-14 3.7663572295908065e-12 1.7744515313443576e-12
8.854744324000384 0.00023076458946416203 0.00023218037926092547 0.0001332996859381462 5.283730833354835e-05 4.5008735689428713e-10 1.2694214157498469e-07 3.040354683836546e-24 3.815620630271829e-05 2.5331345320327407e-08 2.833754580983851e-07 0.00010461654888490978 0.0004201275762973842 7.049578255286625e-05 2.7066643398154576e-07 0.0007993273571730923 1.2214444307320884e-14 3.961385000706649e-12 1.642467938442963e-12
8.875100058078546 0.00023354627928768478 0.00023716559260328934 0.00013420921987534578 5.457550177712462e-05 4.986912119015275e-10 1.2980298869605297e-07 3.906423233752454e-24 3.9581457797063705e-05 2.6292915220571028e-08 2.9413191495366985e-07 0.0001075243426833789 0.0004270047977055337 7.549002899303593e-05 2.95036006996145e-07 0.0007993281136126664 1.3325730922255508e-14 4.174174863962217e-12 1.5195513119448932e-12
8.895455792156708 0.00023624449392290714 0.0002421816692001864 0.00013503552295807288 5.636524903457017e-05 5.524977092404484e-10 1.3278896834675152e-07 5.016865040209053e-24 4.108069152272199e-05 2.7305861344645502e-08 3.054630548197697e-07 0.00011063671027717042 0.00043425732823503584 8.079124058006013e-05 3.2195289206434497e-07 0.000799328892036964 1.4566468230161074e-14 4.406525275410942e-12 1.4051563707841185e-12
8.915811526234869 0.00023885094895077913 0.000247219457755032 0.0001357752612310481 5.820670452458016e-05 6.120553585363958e-10 1.3590712106226416e-07 6.43988770190129e-24 4.265859256840274e-05 2.8373595827815262e-08 3.1740704247444004e-07 0.00011396540096891245 0.0004418978312905949 8.641340970571681e-05 3.517132583002571e-07 0.0007993296934596915 1.5953949974171062e-14 4.6604322106696434e-12 1.2987645251935364e-12
8.93616726031303 0.00024135705176385686 0.00025226871066957364 0.00013642525409189035 6.0099793955611517e-05 6.77970668748413e-10 1.3916489355047072e-07 8.262563659310841e-24 4.43201711961208e-05 2.949978807719289e-08 3.300049200114498e-07 0.00011752269370384436 0.0004499389237613193 9.237090695850733e-05 3.846508732221108e-07 0.000799330518965131 1.750800964058667e-14 4.938113253339161e-12 1.1998830172771612e-12
8.956522994391193 0.00024375387221002524 0.00025731798935493843 0.0001369824624030368 6.204417787316256e-05 7.509144376128357e-10 1.4257015803771822e-07 1.0596024745136988e-23 4.607078474755026e-05 3.0688385296231784e-08 3.43300836350591e-07 0.00012132141550492022 0.00045839317194592514 9.867849328246826e-05 4.211422968224076e-07 0.0007993313697142136 1.92514265262037e-14 5.242034906447353e-12 1.1080440622909654e-12
8.976878728469353 0.00024603210809203725 0.000262354562668227 0.00013744397187694454 6.403921100753501e-05 8.316287128203442e-10 1.4613123111474778e-07 1.3582089910997398e-23 4.791616043968465e-05 3.194363451681767e-08 3.5734229360035874e-07 0.0001253749591145213 0.0004672730885449186 0.00010535133197738536 4.6161285968137126e-07 0.0007993322469511806 2.1210402417195194e-14 5.5749436024337735e-12 1.0228039917021915e-12
8.997234462547516 0.00024818204539644995 0.00026736429800575107 0.00013780697193253787 6.608389701066305e-05 9.20934482476018e-10 1.498568915308686e-07 1.7401724676095095e-23 4.986241890491627e-05 3.3270106191841673e-08 3.721804108631408e-07 0.00012969729938817198 0.0004765911298956098 0.00011240499986230258 5.065435546789012e-07 0.0007993331520109392 2.3415122246537483e-14 5.939900963112534e-12 9.437423992411108e-13
9.017590196625678 0.00025019351313987505 0.0002723315445731834 0.00013806873027024294 6.817683812410414e-05 1.0197401530164041e-09 1.537563963365112e-07 2.228584291571068e-23 5.191609826771793e-05 3.467271938517182e-08 3.8787020589389245e-07 0.00013430300792768718 0.000486359692527989 0.00011985549684072874 5.56478995604009e-07 0.0007993340863272015 2.590041485923896e-14 6.3403239555717865e-12 8.704612912707604e-13
9.03794593070384 0.00025205583278042177 0.0002772390083649511 0.0001382265633874658 7.031617926582832e-05 1.1290508717305587e-09 1.5783949465566828e-07 2.852910553413739e-23 5.408417847051598e-05 3.615676857360357e-08 4.044708947731091e-07 0.00013920726536605045 0.0004965911080537615 0.0001277192530227056 6.120366244921743e-07 0.0007993350514414934 2.870653340897165e-14 6.780030702440728e-12 8.025842428763657e-13
9.058301664782002 0.00025375776775069485 0.0002820676240464056 0.00013827778323712201 7.249954498628819e-05 1.249978766224788e-09 1.6211643791028176e-07 3.650755759945219e-23 5.6374105454336926e-05 3.772795204498637e-08 4.2204620941491815e-07 0.00014442586796122427 0.0005072976457860522 0.00013601313474107373 6.739173909046417e-07 0.0007993360490132467 3.188007897344638e-14 7.263292710451299e-12 7.397555611172628e-13
9.078657398860164 0.00025528744744535045 0.0002867963976195 0.0001382197101140076 7.472397326467252e-05 1.3837540622227906e-09 1.6659798600616727e-07 4.6701172327430785e-23 5.879381470241322e-05 3.939240182950188e-08 4.406647322011226e-07 0.00014997524006618614 0.000518491474931753 0.00014475443843642066 7.42918128917138e-07 0.000799337080830836 3.547509688695664e-14 7.79489516943779e-12 6.816394566926646e-13
9.099013132938326 0.00025663232595692114 0.00029140222668319165 0.00013804961261103154 7.698584181891516e-05 1.531737281816802e-09 1.712954070540629e-07 5.972269998187344e-23 6.135175345819514e-05 4.115671507689262e-08 4.6040024676441744e-07 0.0001558724366376697 0.0005301846603840043 0.00015396089081651078 8.199459936382991e-07 0.0007993381488241494 3.9554379551564584e-14 8.380205379397639e-12 6.279192260906961e-13
9.119368867016487 0.00025777906963103057 0.00029585982417785854 0.00013776463916613814 7.928077429198871e-05 1.6954323184249174e-09 1.7622046978503927e-07 7.635457392469458e-23 6.405690076388523e-05 4.3027986674736985e-08 4.813321026215281e-07 0.00016213512427214243 0.000542389148896773 0.000163650628976557 9.060352743477357e-07 0.0007993392550784687 4.4191022045149076e-14 9.025252465073563e-12 5.782964448250054e-13
9.139724601094649 0.00025871349708365504 0.00030014150594802515 0.0001373617915583842 8.160355221525074e-05 1.8765005745520073e-09 1.8138542599532622e-07 9.75961684364406e-23 6.691878421884211e-05 4.5013842862580844e-08 5.035455909115412e-07 0.00016878157708936217 0.0005551167287838785 0.00017384218082424624 1.0023670558912355e-06 0.0007993404018501155 4.9470280533961086e-14 9.736818646309996e-12 5.324901735535169e-13
9.160080335172811 0.0002594205152138291 0.0003042169759611157 0.00013683788135312533 8.394801637225017e-05 2.076776068160163e-09 1.8680298038288082e-07 1.2472433282047239e-22 6.994749204636371e-05 4.7122475461395555e-08 5.271323269763138e-07 0.00017583066250470035 0.0005683789889324733 0.0001845544376409047 1.1102922675078928e-06 0.0007993415915841178 5.549180086618189e-14 1.0522544732610046e-11 4.902361781200231e-13
